timestamp,input_key,output_key,satoshis
1504222912000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1FFmKCDSg6emJ1ngk5JbYPTWrKk18Cy6ZN,392387000
1501019840000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1MRMs1HSpYco2SC5KpJNgtKwfGPqDjZ88q,1001647
1501019840000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1E54NridpZYP9yDi4dSNR7GPGNheXdn57t,4401000000
1501019840000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1JZu1tiQaHe42W5CMwPdoQxnGdp49MLMkg,16026674
1501019840000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1ENKW2XTZthLtJnEWQSwQsfedsoGbvxYmC,1990000
1501019840000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,16ribjpx9bd9VnFPZDz6jd93LaXfFfF5rs,29700000
1501019840000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,17rzRNbzL2dQ4fHxjsbvr3D7NmAjuDb4Ag,100000
1501019840000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1MgbSwq8a8nxNYphs9Fgr9W4LAunoTnRiV,100000000
1307360960000,15VjRaDX9zpbA8LVnbrCAFzrVzN7ixHNsC,1AManh9AXC76DrUF3zSPVfQ47zKrSPndL7,2000000
1307360960000,15VjRaDX9zpbA8LVnbrCAFzrVzN7ixHNsC,1Hn97AXsNbGG8a5q45yijrZTKsphPDnGUN,2000000
1307360960000,15VjRaDX9zpbA8LVnbrCAFzrVzN7ixHNsC,1E1ZzpY8ioGvBoGHzY8GAQnZAm7d4Efw3f,2000000
1307360960000,15VjRaDX9zpbA8LVnbrCAFzrVzN7ixHNsC,1rPGmWgFu7W68WCvgacp2k5prGuTsAogo,1083511
1307360960000,15VjRaDX9zpbA8LVnbrCAFzrVzN7ixHNsC,1JSmLSrrdZhTmc8T5iGgA3jFKEwJcCCc1J,2000000
1317060288000,15VjRaDX9zpbA8LVnbrCAFzrVzN7ixHNsC,12hwtWRQFExQSiiCbYpu6KqCJu4Bqm5MQT,500000
1505286496000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,34tUGyyEy3ieeZRCd7CrE7wgF6bdTgD5RY,12396156
1505286496000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,34xGicrLuBouYaPTHsFs8H5guzcBtn1x7y,29500000
1505286496000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3AHCMc4hrQxBm4tMCx2ihyMMGUV4mmUsSd,12386150
1505286496000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,17N26jKBVC7HgGr7KDf5SxgMbYbwqDhwvP,9500000
1505286496000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,33e5ttCJ1mXrVB7dSo29juK2dGKVgWZwP1,27694747
1480276320000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1JMfAUU3J9R6ZjZZrXPGeNcnuVUS4MCm3R,10000000
1478801760000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,16QjJCWUrBqYnEPoiTQiSrvyJX7qnBo9dc,183940066
1498331488000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,12ssqwe7T56hECWaYzD1vq67XP4ex38ui6,139000000
1498331488000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,16tgvRcZ3gjEaph4vhMeEUMfq9kMqKaPyn,5000000
1496201568000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3QrGqud1UWr4XL6PEg73KMDsNJHhirbWwx,449555000
1507244384000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1HJ1K8X22kpnzoTH8wjPv7pGcaBKh71U2h,2400000
1507244384000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1BpNjskUShB62yhZTz6Xatq9UUHorErwWZ,6960000
1507244384000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1ECtEC1t4mRdHUNtExmYVhBnvJcDMx9KYN,8000000
1485101408000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,15PEcwxXvJ2T3FrFh5fyW2RuVrP4MCnaqT,10490000
1485101408000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,17A6c8WFM7cKUzdK9SFksjGbWao3QFXLhe,2999775
1480455168000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3GnYtcmR5g1sYn7RdqvHbXqfp2ctPfC4gR,1500000000
1480455168000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3Bsp8TahDU1GSApTJYKDWu7sPg3tbexnn7,271840466
1480455168000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,19SYGUoZNz3HfEQNiFDbywzMDcvyChUhCN,1236908274
1480455168000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1LzFvpBfS6VvCmJzx2UySTudgn5JwYayBo,339801004
1509012480000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1HXDGQYmZ8Sa12ZNfv5Zzzi7TMKRpEy2fy,19000000
1510814720000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3Mmu8LnDTwmV7czf8CE291p9UaGi4fa1i9,100000000
1510814720000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1HkgRKVHpfYvqwP3yi5aK3WLRxsUUEiYCM,7000000
1510814720000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,343bnxupAfCKF2psZh5GwnfLZQLjsqxu9V,2810000
1510814720000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,39HBVNtoo2Yx8tHRTPHWZJYWbp9p7tQk6v,100080000
1510814720000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3HTaMnQ3AdvEYDmmBirLQ8BZDQGGhV9KzZ,2265455328
1510814720000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3JUnneKVhhbn19h4fXeAHUdgproh2S8z8V,9802000
1510814720000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1KWNMF25puCQhn6ofvTNVbxQfVMXTDTjbh,17000000
1510814720000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3JM1P8MLevJ4MCTnmiSM7bwKhwGytXH2fQ,27141975
1510814720000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3MuhRTcvN5VDx4McxvjSdsXBP3AP2hpUHv,2740627
