timestamp,input_key,output_key,satoshis
1497219936000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3AfGZKjRvxtuFkKjen4sLKqL6pATW3X4AG,9000000000
1497219936000,1LSgEKji3ZoGdvzBgkcJMej74iBd38fySb,1G2oeYjT6ERPmgtUANNUMDEZ1G7MWLHrVx,47790622
1497219936000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,13kbgaaAGMXVeQW92MSnEncFm1VGa1JCk9,113552987
1497219936000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1CsqXU71okv6Xo53DDDUHUp7SxYnupVdw8,34020000
1497219936000,1LSgEKji3ZoGdvzBgkcJMej74iBd38fySb,1PoX44FpVCVFsNmRJkXQBgDfYAmKsT968F,170300
1497219936000,1LSgEKji3ZoGdvzBgkcJMej74iBd38fySb,1BSdyq6gbGEWabSZb3Yxf9xXr7GKZbC3xR,31280000
1497219936000,1LSgEKji3ZoGdvzBgkcJMej74iBd38fySb,16Y2EnGbQeMrreNwmZzDGHNPZqjiqKYvw8,430000
1497219936000,1LSgEKji3ZoGdvzBgkcJMej74iBd38fySb,19L6vfoSm5gKPFewsnRJGdbCQBP1Q7irFe,99990000
1497219936000,1LSgEKji3ZoGdvzBgkcJMej74iBd38fySb,1DhEEHiyazRGq7v8cBS3nK2iwkDDsrve9i,20000000
1497219936000,1LSgEKji3ZoGdvzBgkcJMej74iBd38fySb,16MG8gMfg8SKNKQzt1QAA7rDnxEdLkq6VF,1000000
1497219936000,1LSgEKji3ZoGdvzBgkcJMej74iBd38fySb,1Dmmm1VMGiEcxvUZwFPLRoAHXhAbyW7dgP,1002152
1497219936000,1LSgEKji3ZoGdvzBgkcJMej74iBd38fySb,1PMEiK3Qfrgp8FFHakk3zSTt5ZYGozTveJ,45970000
1497219936000,1LSgEKji3ZoGdvzBgkcJMej74iBd38fySb,3DtF5EBxZpP6SUZ74Y6HyfsQbvt379EfR4,3000000000
1501299552000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1EVJZodBZP6FENyNE1RwKTUPAB4z9jUsvQ,7300000
1501299552000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1CHtsrYAR8Px2NXy8MT39PXtiPkFG2gLSq,14000000
1501299552000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1G6hVNGrpgDVw4Wb9eGKUHeseNbeYhKqMX,16702502
1501299552000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,15Wo1cxMvBAKxNVpt3ZbAYRGFhPC66Pise,38911110
1501299552000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,14APioQvuTSavbUERu7MKBgLR8UY5BjKNW,6049888
1501299552000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,12MLC2CaDU9TmUTC2iKVNPpLacZTerkn8n,17027752
1517020000000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1DkpcHxkb5QZkHHeLboQRcCztySe5GUnMk,1332516
1517020000000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,15KVwpaEhuYRtuStvoZCTknEY3kVveHCpn,2460000
1517020000000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1Pht1w1tmw3kktxGjqYvUjvwhgcQ5DqF9s,950000
1517020000000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1MmNHosaMedMDtcYkAWrY7FSPNF63HbyHh,10000000
1517020000000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,13MQwWqsN6tuesWGoKzCa6q3RrGx5qFUDQ,40476383
1517020000000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3999PrpSKNtyufHn9zdgH42NTYgWcuGDP6,4514025
1486537568000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1Md4YAxyiC85jgy7hcT12nrR983CRSLwQU,30000000
1486537568000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1LnoezLiTWTtTLQGhFD2UDxcCz5NQS38Ea,44402269
1513046880000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1BjqS56PZpBNwCaMu5voo9wddsBpQBdws2,1890000
1513046880000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1N2xvbJLHhDeakfYRNiRAPKYGELjUCoVmB,588731
1513046880000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3549vmyBzEq5H4RfyA5v7xGtjXZhWhDRgq,31144485
1513046880000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3Q3j4QWWfpR9854pY9zrodrtwWhEtzk7DG,30431700
1513046880000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,16ocTVYWYDMurtiaNHk41CqsQHF6r8ruW8,1681200
1513046880000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1QGZGwKCajZmjCk6xcHUaWNaGWEyt3K43o,28826596
1513046880000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,18Ke1QWE9nQfXuhJijHggZuPJ5ZYxapoBK,218357
1513046880000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,147skkoFEaM8ScvuQwi72NSTDs8eejjsWj,2960000
1513046880000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,15Pn47n72zMgmBRZyRk7ptdKH6K32UX8jH,100000000
