timestamp,input_key,output_key,satoshis
1465167680000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,13JyhAxCMYu2VjQboUozNSCjjGcQrToSpc,71000000
1465167680000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1ESZP79PJkVJmRvuF6czFsDojSZcdQuXA1,118600000
1465167680000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,13JyhAxCMYu2VjQboUozNSCjjGcQrToSpc,3000000
1470656320000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3DkKPVcMofM6hZxzx19u2eB9aq6esitop4,5155000
1470656320000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,33eU3JrX7Naxz5PBwxgoWNJk6yLfzib641,5000000
1481738720000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,15SJwNyd2QEaTEWXhNMHPG9jwri3UWbT5Y,7500000000
1481738720000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,3H2Y41u3d2QiTt45WHwrDERjyhJVHknTMv,51400000
1493248480000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1439BexW2baQxCbGwtcn39CytweojD3pAN,20000000
1493248480000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,15jSCdfhdhY76DFjtcSFbQMBtiSRT9xTiM,200000000
1493248480000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1FMaUgyPD6NfWJsWznQtiGswoMG8NTyRZC,100000000
1493248480000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,36qd7RTwE7iv2VMjrWEAqftQL154AifcLt,64515558
1493248480000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,15jSCdfhdhY76DFjtcSFbQMBtiSRT9xTiM,822631
1515547104000,1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn,1AGJsToeeLaJCCQUcasvFi4UYLzLtctorX,800000
